ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios;;;;
7467;0;17;3;42.0;314;72.0;20;2;0;0;3;;;;
7466;1;18;6;56.0;511;87.0;14;6;0;1;10;;;;
7466;0;14;4;44.0;410;82.0;17;2;1;1;9;;;;
7464;1;17;6;58.0;386;82.0;16;0;0;6;6;;;;
7464;0;9;1;42.0;289;73.0;23;3;1;1;4;;;;
7465;1;8;6;33.0;326;74.0;16;4;0;0;4;;;;
7465;0;3;0;67.0;648;87.0;16;2;0;0;5;;;;
7462;1;10;2;60.0;510;86.0;16;1;0;1;16;;;;
7462;0;15;8;40.0;362;83.0;15;0;0;2;3;;;;
7463;1;27;8;70.0;566;91.0;13;0;0;0;10;;;;
7463;0;7;2;30.0;256;77.0;12;3;0;2;3;;;;
7468;1;21;7;57.0;474;84.0;13;1;0;1;6;;;;
7468;0;8;0;43.0;377;77.0;10;3;0;1;3;;;;
7470;1;10;3;52.0;486;82.0;17;0;0;1;5;;;;
7470;0;13;4;48.0;462;84.0;8;0;0;2;4;;;;
7471;1;9;4;65.0;492;82.0;10;2;0;0;8;;;;
7471;0;9;2;35.0;274;70.0;21;1;0;0;2;;;;
7469;1;14;5;32.0;252;73.0;20;3;0;5;4;;;;
7469;0;10;1;68.0;559;84.0;15;2;0;2;7;;;;
7472;1;15;6;48.0;447;81.0;16;0;0;1;1;;;;
7472;0;12;3;52.0;468;81.0;18;3;0;0;4;;;;
7473;1;12;6;43.0;375;81.0;18;1;0;1;5;;;;
7473;0;9;4;57.0;502;81.0;23;4;0;1;5;;;;
7476;1;13;6;55.0;500;81.0;14;2;1;2;4;;;;
7476;0;12;2;45.0;417;77.0;19;2;0;0;7;;;;
7477;1;16;6;38.0;300;76.0;14;5;1;1;4;;;;
7477;0;21;6;62.0;448;85.0;13;2;0;2;12;;;;
7474;1;12;5;55.0;516;82.0;9;2;0;1;4;;;;
7474;0;15;2;45.0;424;81.0;15;1;0;1;4;;;;
7475;1;7;2;31.0;317;75.0;17;1;1;1;4;;;;
7475;0;11;6;69.0;699;88.0;13;0;0;2;1;;;;
7478;1;14;9;48.0;387;82.0;14;1;0;2;5;;;;
7478;0;8;3;52.0;418;78.0;15;3;0;2;7;;;;
7479;1;18;6;62.0;552;87.0;7;1;0;2;10;;;;
7479;0;7;3;38.0;346;78.0;18;3;0;1;1;;;;
7481;1;15;3;61.0;483;87.0;8;1;0;0;4;;;;
7481;0;14;6;39.0;315;77.0;24;2;1;0;6;;;;
7480;1;16;7;49.0;372;81.0;17;3;0;1;6;;;;
7480;0;10;3;51.0;391;81.0;20;5;1;2;4;;;;
7487;1;24;10;70.0;531;86.0;15;2;0;2;12;;;;
7487;0;8;1;30.0;240;65.0;17;3;0;1;2;;;;
7488;1;17;4;69.0;617;86.0;10;2;0;0;10;;;;
7488;0;8;4;31.0;293;71.0;16;2;0;0;0;;;;
7485;1;14;3;55.0;429;80.0;11;3;0;2;5;;;;
7485;0;11;2;45.0;363;77.0;15;3;0;0;5;;;;
7484;1;10;5;40.0;317;76.0;12;3;0;1;4;;;;
7484;0;8;2;60.0;486;80.0;24;4;0;1;4;;;;
7482;1;22;4;71.0;496;82.0;19;2;0;0;15;;;;
7482;0;8;3;29.0;210;61.0;17;5;0;2;4;;;;
7486;1;13;5;61.0;600;88.0;13;0;0;3;9;;;;
7486;0;5;0;39.0;400;85.0;18;2;0;1;0;;;;
7483;1;16;7;70.0;565;87.0;19;2;0;1;5;;;;
7483;0;9;4;30.0;242;73.0;30;5;0;1;2;;;;
7489;1;11;5;37.0;288;75.0;13;2;0;2;3;;;;
7489;0;14;3;63.0;494;87.0;21;4;0;3;6;;;;
7492;1;23;5;67.0;534;85.0;14;2;1;1;9;;;;
7492;0;10;4;33.0;273;72.0;12;3;0;2;2;;;;
7490;1;17;2;56.0;484;83.0;12;4;0;0;8;;;;
7490;0;13;7;44.0;398;77.0;12;1;0;4;3;;;;
7491;1;11;5;39.0;309;77.0;26;3;0;0;3;;;;
7491;0;6;5;61.0;473;86.0;23;4;1;0;5;;;;
7497;1;16;5;55.0;506;83.0;18;3;0;0;8;;;;
7497;0;10;3;45.0;439;81.0;8;1;0;1;2;;;;
7494;1;5;1;45.0;316;72.0;19;3;0;0;2;;;;
7494;0;14;4;55.0;368;75.0;19;4;1;2;5;;;;
7493;1;7;3;37.0;290;71.0;17;2;0;1;8;;;;
7493;0;20;8;63.0;470;80.0;13;1;0;0;7;;;;
7496;1;18;6;39.0;288;74.0;25;1;0;0;5;;;;
7496;0;9;5;61.0;439;79.0;19;2;0;1;3;;;;
7498;1;12;5;63.0;512;84.0;9;2;0;1;11;;;;
7498;0;9;4;37.0;318;78.0;20;3;0;1;5;;;;
7495;1;15;6;60.0;410;79.0;15;1;0;1;5;;;;
7495;0;8;2;40.0;279;71.0;22;1;0;5;3;;;;
7499;1;9;4;52.0;427;75.0;13;3;0;1;8;;;;
7499;0;13;2;48.0;419;78.0;16;3;0;1;3;;;;
7503;1;17;1;65.0;508;83.0;10;2;1;8;13;;;;
7503;0;8;2;35.0;277;66.0;10;1;1;1;6;;;;
7500;1;15;5;47.0;346;75.0;10;0;1;1;7;;;;
7500;0;10;2;53.0;397;81.0;18;3;0;4;2;;;;
7502;1;13;4;34.0;258;68.0;30;4;0;4;4;;;;
7502;0;13;4;66.0;501;81.0;16;6;0;2;3;;;;
7501;1;10;3;44.0;445;82.0;17;4;0;0;4;;;;
7501;0;12;3;56.0;550;86.0;14;7;0;1;3;;;;
7504;1;8;3;51.0;332;72.0;18;3;0;3;4;;;;
7504;0;16;2;49.0;326;70.0;25;4;0;3;5;;;;
7505;1;21;5;40.0;330;82.0;11;2;0;2;6;;;;
7505;0;5;4;60.0;515;84.0;15;5;0;1;5;;;;
7506;1;18;8;56.0;430;78.0;22;3;0;0;6;;;;
7506;0;7;3;44.0;346;73.0;14;2;0;4;4;;;;
7508;1;19;4;71.0;611;89.0;12;2;0;1;7;;;;
7508;0;6;2;29.0;256;71.0;17;4;0;0;2;;;;
7507;1;16;7;61.0;542;84.0;18;0;0;3;4;;;;
7507;0;3;0;39.0;345;72.0;16;2;0;2;5;;;;
7509;1;19;2;64.0;447;78.0;15;2;0;3;5;;;;
7509;0;7;3;36.0;262;61.0;24;1;0;4;4;;;;
7510;1;15;8;45.0;396;83.0;13;1;0;0;5;;;;
7510;0;17;5;55.0;461;83.0;9;0;0;4;7;;;;
7513;1;23;11;62.0;539;85.0;11;2;0;0;10;;;;
7513;0;7;3;38.0;341;78.0;15;3;0;1;0;;;;
7512;1;5;1;24.0;212;66.0;19;3;2;0;0;;;;
7512;0;11;4;76.0;672;90.0;14;3;0;2;5;;;;
7511;1;14;2;55.0;392;74.0;21;4;0;2;7;;;;
7511;0;14;6;45.0;312;74.0;17;4;0;3;8;;;;
7515;1;18;7;47.0;318;76.0;20;6;0;2;6;;;;
7515;0;5;2;53.0;354;80.0;24;4;1;3;4;;;;
7514;1;13;5;47.0;458;84.0;13;2;0;1;6;;;;
7514;0;14;5;53.0;513;87.0;6;1;1;1;10;;;;
7517;1;18;4;51.0;349;72.0;12;1;0;1;10;;;;
7517;0;10;4;49.0;364;71.0;14;2;0;1;5;;;;
7518;1;20;4;56.0;440;84.0;22;3;0;0;8;;;;
7518;0;11;4;44.0;359;80.0;18;5;0;0;2;;;;
7516;1;15;5;59.0;489;82.0;14;1;0;2;2;;;;
7516;0;6;2;41.0;359;76.0;13;2;0;0;3;;;;
7519;1;12;5;46.0;409;83.0;19;1;0;2;7;;;;
7519;0;10;2;54.0;458;85.0;20;2;0;2;4;;;;
7522;1;12;2;43.0;339;71.0;22;2;0;3;5;;;;
7522;0;16;3;57.0;442;74.0;14;2;0;1;9;;;;
7520;1;11;2;52.0;427;87.0;15;2;1;0;3;;;;
7520;0;17;6;48.0;410;84.0;23;3;0;4;4;;;;
7521;1;12;4;49.0;376;75.0;16;2;1;3;10;;;;
7521;0;8;2;51.0;386;79.0;24;3;0;2;4;;;;
7523;1;9;3;34.0;266;62.0;22;4;0;0;4;;;;
7523;0;22;7;66.0;493;80.0;8;2;0;5;11;;;;
7524;1;16;7;48.0;420;80.0;20;6;0;1;4;;;;
7524;0;8;3;52.0;444;83.0;14;1;0;2;6;;;;
7526;1;13;2;59.0;438;81.0;9;1;0;3;6;;;;
7526;0;13;5;41.0;321;71.0;13;0;1;0;8;;;;
7525;1;12;4;40.0;333;74.0;13;2;0;1;1;;;;
7525;0;5;1;60.0;472;83.0;18;3;2;3;9;;;;
7528;1;8;3;51.0;441;79.0;14;2;0;4;3;;;;
7528;0;7;0;49.0;427;79.0;17;2;0;3;1;;;;
7527;1;16;11;65.0;544;88.0;12;2;0;3;4;;;;
7527;0;10;3;35.0;285;75.0;21;2;0;0;2;;;;
7529;1;14;2;58.0;415;80.0;16;4;0;5;2;;;;
7529;0;13;4;42.0;293;68.0;24;3;0;1;4;;;;
7532;1;15;3;55.0;485;76.0;10;1;0;2;11;;;;
7532;0;12;2;45.0;422;75.0;17;2;0;0;4;;;;
7530;1;19;6;52.0;437;85.0;19;2;0;0;9;;;;
7530;0;16;3;48.0;419;84.0;16;2;0;1;5;;;;
7531;1;18;7;49.0;428;82.0;18;2;0;1;8;;;;
7531;0;10;1;51.0;444;82.0;14;4;0;0;5;;;;
7535;1;24;9;48.0;339;78.0;13;0;0;3;9;;;;
7535;0;1;1;52.0;370;76.0;20;6;0;0;2;;;;
7534;1;18;7;43.0;387;82.0;17;2;0;0;9;;;;
7534;0;16;4;57.0;527;85.0;14;3;0;0;4;;;;
7533;1;13;7;54.0;470;86.0;18;2;0;2;6;;;;
7533;0;16;1;46.0;409;88.0;15;1;0;4;8;;;;
7539;1;8;2;35.0;246;73.0;19;2;0;1;3;;;;
7539;0;10;2;65.0;445;84.0;22;4;0;2;7;;;;
7537;1;17;6;59.0;450;80.0;17;2;0;2;7;;;;
7537;0;5;0;41.0;302;74.0;12;1;0;1;6;;;;
7536;1;13;7;56.0;478;81.0;23;2;0;1;3;;;;
7536;0;6;1;44.0;390;77.0;9;1;0;2;1;;;;
7538;1;18;8;36.0;283;69.0;22;2;0;1;7;;;;
7538;0;13;6;64.0;502;78.0;13;1;0;1;6;;;;
7540;1;21;9;41.0;354;78.0;19;4;1;0;9;;;;
7540;0;16;4;59.0;508;87.0;15;1;0;0;8;;;;
7541;1;17;3;65.0;530;88.0;19;3;0;5;10;;;;
7541;0;13;5;35.0;285;72.0;18;4;0;2;4;;;;
7545;1;24;7;56.0;540;87.0;10;6;0;0;8;;;;
7545;0;9;5;44.0;429;79.0;9;3;0;0;6;;;;
7543;1;13;3;39.0;347;81.0;15;2;0;0;7;;;;
7543;0;19;7;61.0;544;85.0;20;4;0;1;9;;;;
7547;1;9;3;49.0;394;78.0;17;4;1;0;5;;;;
7547;0;9;3;51.0;387;78.0;18;5;0;2;14;;;;
7546;1;22;3;63.0;477;81.0;12;3;0;1;8;;;;
7546;0;10;3;37.0;291;73.0;17;1;1;1;4;;;;
7544;1;10;3;47.0;382;74.0;19;2;0;3;1;;;;
7544;0;15;3;53.0;407;79.0;21;1;1;2;4;;;;
7542;1;12;1;68.0;581;84.0;13;2;0;0;9;;;;
7542;0;14;2;32.0;276;65.0;13;1;0;1;4;;;;
7549;1;14;5;57.0;475;84.0;13;1;0;4;5;;;;
7549;0;10;4;43.0;359;77.0;16;3;0;2;4;;;;
7548;1;18;7;69.0;514;85.0;14;2;0;7;7;;;;
7548;0;8;3;31.0;237;63.0;21;3;1;1;5;;;;
7550;1;16;5;55.0;445;83.0;17;3;1;1;6;;;;
7550;0;11;3;45.0;386;81.0;17;1;1;0;1;;;;
7551;1;13;4;48.0;379;79.0;15;4;0;0;5;;;;
7551;0;10;1;52.0;397;80.0;17;3;0;2;10;;;;
7554;1;13;1;56.0;485;81.0;17;2;1;1;6;;;;
7554;0;8;1;44.0;390;79.0;11;2;0;4;3;;;;
7557;1;10;3;53.0;560;87.0;11;2;0;1;7;;;;
7557;0;3;1;47.0;507;85.0;15;4;0;0;5;;;;
7552;1;13;0;46.0;341;71.0;18;4;0;0;7;;;;
7552;0;17;3;54.0;394;78.0;15;1;0;3;8;;;;
7559;1;8;3;49.0;420;83.0;21;3;0;5;1;;;;
7559;0;12;3;51.0;443;82.0;21;1;0;0;1;;;;
7553;1;16;4;42.0;339;74.0;14;1;1;2;5;;;;
7553;0;8;1;58.0;458;78.0;15;2;0;3;6;;;;
7556;1;11;4;42.0;300;67.0;15;5;0;3;4;;;;
7556;0;22;6;58.0;400;77.0;19;2;0;0;8;;;;
7555;1;10;1;46.0;354;71.0;11;0;0;2;5;;;;
7555;0;7;1;54.0;432;79.0;23;3;0;3;1;;;;
7558;1;25;8;59.0;457;86.0;11;2;0;3;10;;;;
7558;0;16;3;41.0;334;81.0;6;2;0;0;2;;;;
7563;1;7;4;28.0;269;75.0;23;0;0;2;3;;;;
7563;0;11;2;72.0;702;89.0;7;4;0;1;2;;;;
7560;1;11;3;60.0;549;86.0;12;0;0;0;4;;;;
7560;0;6;1;40.0;362;79.0;18;1;0;1;4;;;;
7561;1;12;7;43.0;392;77.0;15;1;0;0;3;;;;
7561;0;20;7;57.0;511;81.0;11;1;0;2;5;;;;
7562;1;17;5;58.0;526;85.0;13;4;0;0;6;;;;
7562;0;2;1;42.0;396;79.0;17;4;1;1;2;;;;
7569;1;26;11;65.0;607;82.0;12;3;0;2;12;;;;
7569;0;8;5;35.0;335;71.0;18;4;1;1;2;;;;
7565;1;15;6;43.0;351;75.0;17;1;0;1;4;;;;
7565;0;9;3;57.0;474;78.0;5;4;0;0;4;;;;
7564;1;20;11;57.0;510;87.0;15;1;0;2;4;;;;
7564;0;14;5;43.0;389;85.0;19;1;0;1;0;;;;
7566;1;16;8;55.0;497;87.0;15;0;0;2;3;;;;
7566;0;6;1;45.0;416;81.0;4;0;1;1;6;;;;
7568;1;18;9;53.0;379;79.0;12;1;0;3;6;;;;
7568;0;8;5;47.0;349;79.0;16;2;0;1;1;;;;
7567;1;15;3;72.0;598;90.0;14;4;0;1;5;;;;
7567;0;8;2;28.0;235;70.0;9;1;0;0;5;;;;
7576;1;17;7;45.0;431;81.0;8;3;0;1;4;;;;
7576;0;11;5;55.0;513;81.0;9;2;0;3;5;;;;
7571;1;;;;;;;;;;;;;;
7571;0;;;;;;;;;;;;;;
7573;1;12;4;52.0;424;81.0;14;2;0;1;7;;;;
7573;0;10;1;48.0;403;78.0;10;1;0;1;2;;;;
7574;1;11;4;59.0;614;88.0;10;1;0;1;2;;;;
7574;0;14;4;41.0;426;81.0;12;0;0;2;3;;;;
7570;1;13;3;43.0;375;73.0;15;4;0;0;11;;;;
7570;0;4;2;57.0;504;79.0;17;3;0;0;4;;;;
7577;1;13;2;47.0;380;82.0;15;3;0;0;5;;;;
7577;0;14;5;53.0;433;86.0;12;2;1;1;10;;;;
7572;1;21;4;51.0;461;83.0;12;0;0;0;8;;;;
7572;0;14;4;49.0;466;82.0;9;0;0;1;4;;;;
7575;1;18;5;36.0;291;80.0;12;3;0;1;2;;;;
7575;0;10;4;64.0;507;89.0;19;3;0;0;7;;;;
7579;1;22;10;42.0;377;81.0;25;3;0;1;6;;;;
7579;0;10;4;58.0;517;85.0;14;2;0;3;1;;;;
7578;1;9;5;53.0;482;80.0;11;3;0;0;3;;;;
7578;0;19;4;47.0;421;79.0;15;0;0;4;6;;;;
7580;1;13;4;46.0;342;80.0;21;2;0;0;8;;;;
7580;0;11;2;54.0;411;84.0;8;1;0;0;2;;;;
7582;1;13;5;34.0;255;72.0;15;2;0;0;4;;;;
7582;0;10;2;66.0;477;82.0;18;5;0;0;5;;;;
7581;1;9;3;46.0;450;84.0;12;0;0;1;6;;;;
7581;0;15;6;54.0;531;87.0;7;1;0;1;4;;;;
7583;1;16;5;51.0;384;85.0;16;1;0;1;8;;;;
7583;0;17;6;49.0;399;85.0;17;3;0;2;3;;;;
7584;1;22;11;65.0;456;87.0;16;1;0;0;6;;;;
7584;0;9;1;35.0;259;71.0;15;7;0;2;2;;;;
7587;1;9;4;57.0;539;89.0;10;0;0;0;7;;;;
7587;0;14;3;43.0;406;87.0;16;2;0;1;4;;;;
7585;1;10;3;28.0;250;66.0;11;1;0;1;2;;;;
7585;0;17;7;72.0;632;85.0;13;4;0;1;12;;;;
7588;1;20;6;61.0;519;87.0;14;1;0;1;5;;;;
7588;0;13;4;39.0;333;80.0;10;1;1;1;4;;;;
7589;1;13;7;52.0;544;86.0;8;2;0;0;8;;;;
7589;0;17;12;48.0;490;83.0;10;1;0;0;8;;;;
7586;1;20;11;53.0;394;74.0;27;1;0;0;9;;;;
7586;0;9;1;47.0;367;76.0;15;2;0;1;1;;;;
7591;1;23;6;64.0;504;91.0;16;3;0;4;8;;;;
7591;0;9;3;36.0;305;81.0;12;5;0;4;3;;;;
7590;1;11;4;48.0;474;81.0;13;2;0;0;3;;;;
7590;0;8;2;52.0;513;83.0;19;4;0;1;2;;;;
7592;1;12;6;37.0;295;79.0;20;2;0;2;2;;;;
7592;0;13;3;63.0;487;82.0;12;2;0;2;7;;;;
7595;1;19;7;57.0;464;85.0;18;2;0;1;7;;;;
7595;0;20;7;43.0;362;89.0;9;3;0;1;4;;;;
7598;1;23;8;56.0;435;79.0;18;2;0;1;8;;;;
7598;0;15;5;44.0;346;75.0;11;3;1;5;5;;;;
7597;1;;;;;;;;;;;;;;
7597;0;;;;;;;;;;;;;;
7596;1;16;5;54.0;505;84.0;10;0;0;0;4;;;;
7596;0;14;6;46.0;442;82.0;14;0;1;0;3;;;;
7593;1;21;4;61.0;544;86.0;14;1;0;4;6;;;;
7593;0;4;1;39.0;376;73.0;18;2;0;0;0;;;;
7594;1;18;9;63.0;539;87.0;13;2;0;3;8;;;;
7594;0;13;4;37.0;309;79.0;14;3;0;2;6;;;;
7599;1;12;3;53.0;478;87.0;12;2;0;2;6;;;;
7599;0;8;2;47.0;430;87.0;14;2;0;0;4;;;;
7601;1;24;11;54.0;501;87.0;20;3;0;0;10;;;;
7601;0;4;3;46.0;442;80.0;12;2;0;1;2;;;;
7602;1;17;8;33.0;245;68.0;23;2;0;0;5;;;;
7602;0;13;4;67.0;479;83.0;19;4;0;1;5;;;;
7600;1;11;5;33.0;255;73.0;11;3;1;0;2;;;;
7600;0;24;10;67.0;488;84.0;8;1;0;0;18;;;;
7604;1;11;3;58.0;512;86.0;9;1;1;3;4;;;;
7604;0;17;2;42.0;371;77.0;19;3;0;1;6;;;;
7609;1;14;7;63.0;601;86.0;11;2;0;4;4;;;;
7609;0;12;5;37.0;342;77.0;9;3;0;2;3;;;;
7606;1;23;5;63.0;583;88.0;16;1;0;3;11;;;;
7606;0;4;2;37.0;362;81.0;12;4;0;1;3;;;;
7608;1;19;6;31.0;238;78.0;18;1;0;7;9;;;;
7608;0;6;2;69.0;571;87.0;14;3;0;0;3;;;;
7607;1;19;4;53.0;419;83.0;16;1;0;0;9;;;;
7607;0;12;8;47.0;395;77.0;12;1;0;2;4;;;;
7603;1;11;2;51.0;368;75.0;16;1;0;3;5;;;;
7603;0;18;6;49.0;348;75.0;14;2;0;3;10;;;;
7605;1;6;1;36.0;281;69.0;14;3;0;2;2;;;;
7605;0;17;4;64.0;493;85.0;16;6;0;1;7;;;;
7611;1;8;2;63.0;444;84.0;13;10;0;0;0;;;;
7611;0;17;2;37.0;254;70.0;19;0;0;6;8;;;;
7610;1;24;8;57.0;570;88.0;10;1;0;0;13;;;;
7610;0;9;5;43.0;437;81.0;14;4;0;0;4;;;;
7617;1;11;4;49.0;392;76.0;16;4;0;2;9;;;;
7617;0;12;5;51.0;412;79.0;21;3;0;0;2;;;;
7612;1;11;4;63.0;517;82.0;19;5;0;0;7;;;;
7612;0;15;1;37.0;316;74.0;19;5;0;3;4;;;;
7613;1;12;3;62.0;539;88.0;9;1;0;0;2;;;;
7613;0;14;2;38.0;337;83.0;12;2;0;0;5;;;;
7615;1;18;3;65.0;559;84.0;13;1;0;1;8;;;;
7615;0;10;5;35.0;313;71.0;11;3;0;0;2;;;;
7614;1;10;5;33.0;303;75.0;9;2;0;0;3;;;;
7614;0;11;4;67.0;603;90.0;10;2;1;2;3;;;;
7616;1;13;5;40.0;296;75.0;16;3;0;1;3;;;;
7616;0;9;1;60.0;438;78.0;14;4;0;3;4;;;;
7619;1;16;4;44.0;334;76.0;19;3;0;1;3;;;;
7619;0;15;5;56.0;412;79.0;10;1;0;0;9;;;;
7618;1;13;3;52.0;417;70.0;21;4;0;2;3;;;;
7618;0;9;4;48.0;399;72.0;15;3;0;1;0;;;;
7621;1;21;8;65.0;652;92.0;16;1;0;2;8;;;;
7621;0;10;4;35.0;343;86.0;6;0;0;1;2;;;;
7620;1;14;4;42.0;394;83.0;8;1;0;0;10;;;;
7620;0;7;2;58.0;537;87.0;10;2;0;5;4;;;;
7625;1;8;1;56.0;469;84.0;15;2;0;1;4;;;;
7625;0;18;2;44.0;362;81.0;16;3;0;1;9;;;;
7628;1;13;3;39.0;301;72.0;14;2;0;0;2;;;;
7628;0;12;3;61.0;470;82.0;22;1;0;2;0;;;;
7623;1;16;6;56.0;457;87.0;20;1;0;1;6;;;;
7623;0;9;2;44.0;372;79.0;17;3;1;0;4;;;;
7622;1;13;4;40.0;369;76.0;15;2;1;0;5;;;;
7622;0;14;4;60.0;567;84.0;12;3;0;4;9;;;;
7624;1;27;7;72.0;771;90.0;2;0;0;2;11;;;;
7624;0;12;0;28.0;304;79.0;11;3;0;0;2;;;;
7627;1;18;4;55.0;410;81.0;14;2;0;1;3;;;;
7627;0;14;6;45.0;356;77.0;21;5;0;0;5;;;;
7626;1;11;7;64.0;682;87.0;11;0;0;3;5;;;;
7626;0;14;1;36.0;382;78.0;12;0;0;1;7;;;;
7629;1;10;3;31.0;288;73.0;13;0;0;0;0;;;;
7629;0;19;4;69.0;635;88.0;16;2;0;5;10;;;;
7634;1;21;3;43.0;304;77.0;16;2;0;1;7;;;;
7634;0;7;3;57.0;406;82.0;29;4;0;1;7;;;;
7633;1;12;4;66.0;630;89.0;7;1;0;3;10;;;;
7633;0;5;2;34.0;343;78.0;7;4;1;0;1;;;;
7631;1;25;7;45.0;448;83.0;12;1;0;2;11;;;;
7631;0;5;1;55.0;538;86.0;13;1;0;1;5;;;;
7630;1;22;5;63.0;477;81.0;12;2;0;1;9;;;;
7630;0;9;1;37.0;296;65.0;10;2;0;3;1;;;;
7632;1;11;1;37.0;302;65.0;17;5;0;1;4;;;;
7632;0;12;3;63.0;513;80.0;17;2;0;1;10;;;;
7636;1;21;5;39.0;328;84.0;20;2;0;3;8;;;;
7636;0;13;7;61.0;520;89.0;10;1;0;0;2;;;;
7635;1;18;6;64.0;607;88.0;14;2;0;1;5;;;;
7635;0;11;2;36.0;339;79.0;17;3;0;0;2;;;;
7637;1;24;5;59.0;532;87.0;12;1;0;0;4;;;;
7637;0;12;4;41.0;383;75.0;14;2;0;1;5;;;;
7638;1;17;7;51.0;353;80.0;14;2;0;0;6;;;;
7638;0;12;2;49.0;350;81.0;17;0;1;0;6;;;;
7641;1;7;3;47.0;463;87.0;9;1;0;1;4;;;;
7641;0;14;5;53.0;515;87.0;11;2;0;4;7;;;;
7640;1;11;4;46.0;354;81.0;10;0;1;1;6;;;;
7640;0;12;4;54.0;426;86.0;15;6;0;2;5;;;;
7642;1;14;7;45.0;506;83.0;11;1;0;0;3;;;;
7642;0;19;2;55.0;593;86.0;7;1;0;0;3;;;;
7639;1;10;2;34.0;276;69.0;13;3;0;1;3;;;;
7639;0;24;11;66.0;515;85.0;10;1;0;2;12;;;;
7643;1;19;4;53.0;461;80.0;16;4;0;2;2;;;;
7643;0;2;0;47.0;413;76.0;13;4;0;1;3;;;;
7648;1;18;11;53.0;484;82.0;14;0;0;2;5;;;;
7648;0;8;1;47.0;426;80.0;15;2;0;3;1;;;;
7644;1;15;4;35.0;296;78.0;12;2;0;1;5;;;;
7644;0;10;3;65.0;549;89.0;21;5;1;1;3;;;;
7647;1;14;6;53.0;421;78.0;13;1;0;1;9;;;;
7647;0;8;2;47.0;379;81.0;18;1;0;1;1;;;;
7645;1;20;8;69.0;721;87.0;13;2;0;0;12;;;;
7645;0;9;3;31.0;318;75.0;17;4;0;0;5;;;;
7646;1;;;;;;;;;;;;;;
7646;0;;;;;;;;;;;;;;
7651;1;11;6;71.0;622;88.0;18;2;0;2;4;;;;
7651;0;10;5;29.0;255;71.0;12;4;0;1;6;;;;
7650;1;14;6;40.0;361;83.0;15;2;0;0;5;;;;
7650;0;15;5;60.0;513;86.0;12;2;0;1;13;;;;
7652;1;12;2;38.0;330;74.0;13;2;0;0;5;;;;
7652;0;17;6;62.0;527;84.0;11;3;0;1;7;;;;
7649;1;14;10;45.0;333;77.0;19;3;0;0;8;;;;
7649;0;15;5;55.0;406;80.0;18;3;0;4;5;;;;
7657;1;30;16;74.0;561;89.0;8;1;0;0;11;;;;
7657;0;7;2;26.0;202;70.0;9;2;0;3;0;;;;
7656;1;27;8;67.0;549;88.0;2;2;0;1;16;;;;
7656;0;4;1;33.0;296;75.0;18;6;0;0;1;;;;
7654;1;17;6;61.0;460;85.0;15;3;0;2;6;;;;
7654;0;12;4;39.0;303;78.0;16;3;0;3;2;;;;
7653;1;7;1;42.0;454;87.0;11;0;0;3;5;;;;
7653;0;8;1;58.0;640;88.0;8;0;0;0;3;;;;
7655;1;15;3;38.0;264;70.0;20;3;0;2;5;;;;
7655;0;21;7;62.0;439;80.0;16;5;0;2;10;;;;
7658;1;23;7;71.0;628;87.0;11;2;0;1;14;;;;
7658;0;9;5;29.0;265;72.0;15;2;0;2;5;;;;
7663;1;16;5;44.0;391;83.0;25;4;0;4;3;;;;
7663;0;5;2;56.0;499;85.0;22;2;2;1;2;;;;
7659;1;12;1;58.0;517;87.0;17;1;1;1;5;;;;
7659;0;12;5;42.0;384;79.0;8;1;0;2;5;;;;
7662;1;9;4;42.0;286;77.0;26;3;0;1;3;;;;
7662;0;21;6;58.0;374;83.0;13;2;0;1;9;;;;
7661;1;;;;;;;;;;;;;;
7661;0;;;;;;;;;;;;;;
7660;1;11;4;42.0;415;79.0;13;3;0;0;1;;;;
7660;0;10;3;58.0;570;82.0;14;2;0;0;2;;;;
7667;1;9;1;51.0;441;85.0;12;1;1;1;9;;;;
7667;0;13;4;49.0;445;84.0;14;2;1;1;2;;;;
7665;1;19;7;52.0;409;84.0;15;1;0;0;3;;;;
7665;0;10;4;48.0;385;80.0;12;4;0;0;2;;;;
7664;1;14;3;44.0;318;79.0;20;1;0;2;4;;;;
7664;0;6;3;56.0;410;80.0;17;3;1;0;5;;;;
7666;1;15;3;62.0;490;81.0;16;4;0;1;5;;;;
7666;0;11;3;38.0;304;69.0;19;2;0;0;3;;;;
7668;1;19;6;49.0;400;79.0;29;1;0;0;5;;;;
7668;0;8;2;51.0;405;82.0;19;3;0;3;3;;;;
7669;1;15;4;55.0;386;85.0;22;1;0;1;3;;;;
7669;0;6;1;45.0;321;77.0;22;4;0;0;4;;;;
7670;1;;;;;;;;;;;;;;
7670;0;;;;;;;;;;;;;;
7672;1;14;4;72.0;660;89.0;20;1;0;0;4;;;;
7672;0;13;5;28.0;264;78.0;14;3;0;0;2;;;;
7671;1;11;5;55.0;490;82.0;11;3;0;1;6;;;;
7671;0;9;2;45.0;408;75.0;12;3;0;0;6;;;;
7674;1;16;4;47.0;360;76.0;16;1;0;0;10;;;;
7674;0;16;7;53.0;411;74.0;15;1;0;1;5;;;;
7676;1;15;5;63.0;488;86.0;23;5;0;0;5;;;;
7676;0;12;3;37.0;290;76.0;16;2;0;3;4;;;;
7677;1;18;10;60.0;435;81.0;9;2;0;4;15;;;;
